age,annual_income,total_debt,dependents,savings,credit_score,credit_utilization,missed_payments,employment_length,loan_amount,loan_term_months,defaulted
22,16339,11776,0,4649,658,0.48,4,15,3486,12,0
21,40111,11317,4,12276,747,0.19,1,7,20861,48,0
34,17817,8954,0,1637,766,0.34,2,12,5058,36,0
26,30101,26308,1,6642,569,0.58,5,19,17285,12,1
24,10655,4183,4,5647,735,0.26,3,18,1850,12,0
49,23702,2676,2,9483,810,0.08,1,20,10795,60,0
64,15862,16922,1,859,619,0.71,5,13,5640,12,1
43,20752,11275,1,11207,715,0.36,4,6,2840,60,0
33,22121,24565,4,12302,518,0.74,4,11,12790,24,1
49,20466,8962,1,6497,707,0.29,2,11,7088,24,0
41,16772,10371,3,9941,708,0.41,3,22,2825,24,0
57,78251,12110,1,31552,785,0.1,0,5,43278,60,0
34,16749,5404,2,9353,850,0.22,2,10,8468,12,0
40,18623,15868,4,9605,541,0.57,3,10,10908,24,1
55,28944,23364,1,15388,616,0.54,3,18,5295,60,1
28,44892,55077,0,16656,482,0.82,6,13,12297,36,1
48,31952,23075,0,14231,716,0.48,2,20,13575,60,0
39,10896,5010,2,4009,647,0.31,1,8,2233,60,0
41,20948,26267,3,4844,564,0.84,5,2,9344,12,1
47,12489,8912,1,4403,751,0.48,3,10,2592,36,0
30,19852,4115,0,6229,766,0.14,3,3,6991,60,0
42,7635,5112,3,1112,658,0.45,3,23,1808,24,0
22,33460,21622,3,14425,680,0.43,2,14,3480,24,0
40,26014,17181,4,13068,652,0.44,2,23,12273,60,0
35,23798,27340,1,8363,531,0.77,6,1,5626,48,1
26,26342,4199,1,14968,747,0.11,0,2,9424,36,0
53,37674,7396,4,20454,839,0.13,2,10,17840,60,0
35,16510,16581,4,5109,624,0.67,7,4,3595,60,1
44,19789,7832,0,9185,734,0.26,2,12,9761,12,0
28,26179,14880,2,4407,727,0.38,2,3,9638,60,0
49,15875,9480,1,9503,647,0.4,4,21,9496,48,0
63,14538,1883,0,7450,782,0.09,2,1,7446,36,0
54,37439,8394,1,8343,798,0.15,0,18,11915,60,0
44,25655,24065,2,7724,484,0.63,4,18,8269,60,1
32,29240,34603,3,13349,541,0.79,5,6,3779,48,1
30,34671,29960,4,17162,613,0.58,3,24,20172,12,1
37,19391,10454,2,6133,721,0.36,5,23,10973,12,0
24,23585,5502,0,4404,805,0.16,1,10,8906,24,0
61,45179,49689,3,14255,621,0.73,5,20,17816,36,1
62,15248,14449,4,7528,592,0.63,5,12,4488,24,1
27,28479,32467,1,8351,536,0.76,4,9,5657,36,1
34,18156,14922,3,9560,589,0.55,4,15,5210,12,1
52,39110,5802,0,11046,798,0.1,2,19,5148,48,0
23,38901,32988,0,2476,664,0.57,5,12,4939,60,1
63,21130,23672,4,8763,596,0.75,5,0,11584,36,1
45,21683,9360,2,10489,764,0.29,1,20,2224,24,0
62,23464,17198,4,1839,612,0.49,3,21,7344,60,1
43,54874,68754,1,23572,522,0.84,8,4,27414,12,1
64,19267,16210,2,9271,677,0.56,4,7,11490,60,0
53,70518,87889,4,27318,441,0.83,4,5,27703,12,1
24,20032,10270,1,2318,673,0.34,3,0,11078,36,0
42,33252,15449,0,10058,732,0.31,2,2,3930,12,0
54,37111,21040,2,5505,629,0.38,2,19,17088,24,0
28,16599,18639,0,8240,558,0.75,8,15,4884,60,1
51,8380,2528,4,2098,763,0.2,1,4,2138,60,0
38,29315,21253,4,13564,703,0.48,5,24,16179,60,1
30,26942,8919,3,1982,773,0.22,1,22,5349,36,0
36,29956,38399,4,17723,475,0.85,6,16,11766,48,1
24,36700,20443,1,17557,738,0.37,3,3,13185,12,0
48,52995,23463,1,4498,647,0.3,3,18,21279,12,0
51,37172,14536,2,13986,753,0.26,2,18,13917,24,0
23,54046,18148,1,18182,765,0.22,4,16,26094,24,0
51,16257,8075,2,4128,684,0.33,3,21,2666,48,0
53,24824,12048,0,6346,738,0.32,2,0,5067,36,0
62,36717,19255,1,4144,743,0.35,5,16,20219,60,0
40,12478,10678,4,884,623,0.57,3,19,3130,36,1
52,43106,43814,2,20565,620,0.68,5,13,13319,24,1
61,47504,12194,4,5180,775,0.17,3,14,24322,24,0
42,26588,28299,2,10412,632,0.71,6,15,12420,24,1
24,25681,10712,0,15154,741,0.28,1,12,9042,48,0
21,45755,42827,3,23200,620,0.62,3,16,21346,48,1
26,24711,29595,1,5581,528,0.8,5,17,4198,12,1
52,25426,12732,3,1360,777,0.33,2,23,13821,60,0
56,11095,3342,2,2337,824,0.2,3,14,6235,48,0
30,24542,27119,4,10451,550,0.74,5,20,9920,12,1
27,21944,27191,2,7513,546,0.83,7,8,2639,24,1
24,28559,32523,2,12609,445,0.76,5,2,5516,36,1
62,25318,5723,2,5202,836,0.15,1,1,13461,24,0
36,27881,35118,0,10274,436,0.84,8,10,5536,12,1
46,35271,36585,2,12360,544,0.69,4,17,9451,60,1
58,11479,1472,2,5905,786,0.09,3,23,3261,36,0
37,11092,12090,2,4825,530,0.73,8,23,5159,24,1
42,37839,28737,0,16576,771,0.51,4,1,18200,24,0
59,45906,20926,2,14148,723,0.3,2,21,15037,36,0
44,15289,14963,2,6068,559,0.65,5,16,7087,36,1
38,35240,27414,2,6132,723,0.52,4,1,6655,24,1
36,34419,23043,1,5738,682,0.45,4,0,4685,48,0
23,18465,20163,4,2931,538,0.73,5,13,2641,12,1
24,19300,12882,0,1826,714,0.44,3,16,9840,24,0
49,21929,12136,4,1609,686,0.37,3,4,2273,36,0
48,28350,12687,4,2820,728,0.3,3,21,11619,48,0
26,14260,4546,0,1668,753,0.21,1,7,3627,60,0
29,23866,29235,0,7944,475,0.82,8,13,12770,24,1
59,25030,9375,3,6744,779,0.25,1,10,4793,24,0
21,101521,80182,1,7926,629,0.53,3,21,23466,48,1
60,9394,6444,1,1357,708,0.46,2,10,3646,60,0
21,29388,27816,4,14658,572,0.63,3,8,11059,12,1
59,15820,10800,0,4900,691,0.46,3,22,6363,12,0
41,36076,20607,1,11249,654,0.38,3,15,7491,48,0
54,20634,12617,1,6950,677,0.41,3,12,3270,36,0
45,19445,25144,4,4579,461,0.86,7,6,5268,24,1
64,21981,24345,3,11406,623,0.74,5,23,5445,24,1
42,29460,33484,3,10551,526,0.76,4,6,10955,60,1
41,11428,7829,2,3459,776,0.46,2,23,3614,12,0
26,26927,29245,3,8964,546,0.72,4,9,2866,24,1
33,20221,16336,2,10787,688,0.54,5,4,3441,60,1
27,14556,7882,4,1272,694,0.36,3,2,6975,60,0
55,26893,8702,1,12736,732,0.22,1,9,7411,12,0
50,19369,13868,1,8030,713,0.48,2,12,6727,24,0
52,21802,4558,1,9561,850,0.14,0,24,10847,24,0
59,36777,18985,3,18111,674,0.34,4,14,16105,48,0
59,15949,9281,0,9307,668,0.39,2,5,6832,12,0
42,20459,6229,1,3648,850,0.2,1,3,2488,48,0
21,30236,25890,3,18029,635,0.57,3,8,4546,36,1
62,21020,16515,0,12383,639,0.52,3,18,3984,48,0
46,21597,5364,4,4504,712,0.17,2,4,6506,48,0
62,36455,14204,3,6168,774,0.26,1,14,21643,24,0
48,26821,29026,3,10588,557,0.72,4,5,13532,36,1
56,50722,55040,2,22381,593,0.72,4,11,13112,48,1
29,23895,19964,4,3689,596,0.56,4,13,9746,36,1
54,16979,10053,3,7125,742,0.39,5,4,4915,36,0
37,26960,27623,0,12370,595,0.68,5,3,16141,60,1
28,36100,7518,0,3888,799,0.14,0,8,20242,36,0
38,42417,17837,3,10972,768,0.28,2,16,11336,60,0
29,73247,37000,0,34145,722,0.34,4,16,28807,12,0
27,22153,7280,4,11755,754,0.22,1,11,12104,48,0
39,41501,27598,1,13299,682,0.44,3,7,14232,48,0
63,22164,5499,1,2913,786,0.17,0,12,11804,60,0
64,34859,38435,3,18908,486,0.74,5,21,5843,48,1
53,15727,20112,1,2779,539,0.85,5,16,4966,60,1
51,20555,16541,2,7379,599,0.54,3,1,10239,24,0
61,30279,28043,3,11172,592,0.62,7,5,14763,36,1
29,52424,12023,4,16675,729,0.15,2,3,18992,36,0
56,36211,30305,3,15530,622,0.56,3,19,11358,12,1
43,17898,4952,4,965,788,0.18,2,15,8161,60,0
29,27015,12466,1,5709,651,0.31,1,21,6334,24,0
48,21211,15799,0,7886,668,0.5,2,21,4357,60,0
36,10919,9301,2,676,618,0.57,4,10,3790,48,1
43,42250,36074,2,18753,673,0.57,3,11,7778,12,0
62,28975,17049,0,12162,705,0.39,2,17,13174,24,0
23,33154,39704,4,19336,506,0.8,4,20,7189,60,1
63,27989,26301,4,4331,631,0.63,4,2,3873,48,1
24,27305,14377,4,4472,770,0.35,2,10,6240,36,0
33,24093,25373,3,10489,656,0.7,8,0,12662,36,1
58,27685,27499,3,6461,542,0.66,4,16,15897,12,1
32,26097,25216,4,13724,623,0.64,6,1,13795,36,1
64,36838,12969,3,15420,797,0.23,1,3,4306,36,0
57,42931,55245,2,10754,496,0.86,10,20,9417,48,1
39,48047,32005,4,7117,661,0.44,3,10,16896,48,0
34,18777,6468,3,11163,765,0.23,2,22,5262,36,0
53,23581,27992,0,2852,540,0.79,4,14,3830,24,1
33,29899,4133,3,14418,850,0.09,1,22,11914,12,0
30,41832,24408,2,11286,679,0.39,5,22,5548,48,1
33,43258,12366,1,23327,792,0.19,2,3,4454,48,0
55,18415,10712,0,2848,735,0.39,3,23,6504,12,0
50,40578,33662,2,11367,623,0.55,4,16,11715,24,1
29,54799,62194,3,12534,524,0.76,6,6,22637,48,1
25,13370,6484,4,6553,705,0.32,1,5,4284,60,0
44,21822,27964,2,2320,547,0.85,8,10,10932,60,1
63,17852,13407,0,6465,690,0.5,4,5,8053,60,0
60,13918,7404,4,8142,702,0.35,4,19,8035,12,0
26,31520,9159,3,4701,774,0.19,2,23,6058,36,0
59,26836,24155,2,13953,637,0.6,6,2,4596,36,1
24,17733,7674,3,7510,696,0.29,1,17,9648,60,0
57,16788,21233,4,9218,594,0.84,5,14,4220,60,1
43,27327,9909,2,15492,739,0.24,2,8,12472,24,0
54,42470,14357,1,13234,775,0.23,1,4,12630,24,0
43,70706,79468,0,24066,573,0.75,6,8,11611,36,1
59,23473,15370,3,11877,683,0.44,2,9,7815,60,0
30,48448,10591,3,20938,752,0.15,3,8,22608,48,0
60,32933,28337,3,15317,573,0.57,4,18,14156,36,1
63,21240,9179,2,1295,702,0.29,1,11,8500,24,0
61,17910,17790,1,5322,586,0.66,4,12,8015,48,1
64,29413,3307,4,9129,721,0.07,2,23,13515,60,0
44,21818,8273,1,7906,827,0.25,1,23,12620,24,0
52,15865,13981,2,1234,637,0.59,5,8,6466,60,1
37,74929,80834,2,31628,519,0.72,4,23,20219,60,1
52,45531,55515,3,6510,516,0.81,4,14,22924,48,1
59,35976,27395,0,3042,648,0.51,4,13,4696,36,0
23,14473,17434,4,8473,512,0.8,4,0,2739,60,1
35,16203,9512,0,5749,730,0.39,3,16,2272,36,0
43,48751,46431,1,28620,514,0.63,4,11,22289,12,1
29,15406,8776,3,3268,777,0.38,2,1,7933,24,0
27,29457,18636,3,1704,612,0.42,4,12,17108,12,1
60,59627,29110,3,7702,717,0.33,5,14,30969,36,0
57,39782,40827,3,5676,540,0.68,5,15,9953,12,1
22,42318,29886,3,5660,722,0.47,3,11,20666,12,0
59,17977,19934,4,7584,531,0.74,4,18,8955,12,1
37,46882,47974,2,19350,590,0.68,4,4,8357,12,1
49,39485,39723,2,5620,619,0.67,5,5,17579,24,1
59,18669,8234,3,7409,744,0.29,5,5,7547,12,0
52,16993,2385,0,1084,842,0.09,0,14,5266,36,0
31,19395,13385,2,2557,671,0.46,4,13,7770,12,0
37,22226,13185,3,5039,639,0.4,2,4,11197,60,0
30,17252,16019,3,7103,608,0.62,7,1,7866,60,1
47,39096,42918,0,2006,579,0.73,4,1,18944,36,1
35,26273,2662,3,11102,850,0.07,1,19,14248,60,0
27,21644,16760,3,10240,625,0.52,3,8,5955,24,1
22,17083,2982,1,3930,807,0.12,1,19,2960,48,0
46,19843,12571,3,9732,679,0.42,2,3,4203,60,0
37,49202,37288,4,15683,670,0.51,4,20,24101,48,0
54,25008,14798,1,4677,655,0.39,5,14,12612,48,0
26,29091,9499,1,13290,790,0.22,1,8,9856,36,0
53,36697,14079,4,19160,821,0.26,2,8,12822,48,0
29,20467,8654,4,7594,669,0.28,3,23,2498,12,0
57,32248,21987,3,6210,641,0.45,2,23,4284,24,0
48,31737,35310,4,7138,604,0.74,4,1,13490,48,1
48,25764,7229,2,15407,822,0.19,2,19,3483,12,0
52,63857,48064,2,20072,693,0.5,3,7,20577,24,0
27,36642,18339,0,15746,700,0.33,2,16,5747,36,0
39,19217,9705,2,3087,674,0.34,2,16,6488,36,0
48,28889,11491,2,4480,760,0.27,1,21,9672,24,0
51,12469,10257,0,6958,544,0.55,4,18,2290,24,1
38,41568,44040,4,19340,554,0.71,5,10,7631,48,1
24,40852,13556,3,3814,732,0.22,2,1,15311,36,0
43,46751,20630,3,17214,801,0.29,3,22,25439,48,0
25,44105,20201,3,5319,749,0.31,4,17,19640,36,0
35,23050,3515,2,9572,824,0.1,4,10,3536,48,0
55,20859,3852,2,7485,828,0.12,2,0,6954,48,0
59,9736,9766,4,1940,600,0.67,4,1,4182,36,1
42,18831,20493,1,5192,563,0.73,4,24,7159,48,1
63,26333,8089,0,2648,802,0.2,3,6,9144,60,0
48,40199,30406,4,10360,693,0.5,4,21,9039,60,1
43,53023,63195,3,21688,571,0.79,4,13,28189,48,1
57,60071,57265,3,33909,589,0.64,3,22,7928,60,1
32,24772,18192,1,4854,649,0.49,2,20,3796,60,0
53,26390,6928,1,8546,755,0.18,2,22,5515,24,0
34,28531,30090,3,3570,528,0.7,4,13,10495,60,1
37,43254,16513,4,20071,760,0.25,3,12,13161,36,0
44,35222,13285,1,13600,725,0.25,3,17,13051,48,0
60,36192,24653,1,11240,666,0.45,5,0,20792,24,0
27,50211,45311,3,11211,564,0.6,3,24,13843,60,1
56,29268,36807,1,16143,472,0.84,6,16,4786,48,1
51,16869,15787,0,862,637,0.62,4,18,6150,48,1
23,28191,36135,3,1991,444,0.85,6,24,4454,60,1
27,15834,13111,1,6499,568,0.55,4,4,6220,48,1
53,16258,16799,3,9377,516,0.69,5,9,8271,24,1
59,32599,17886,3,9606,736,0.37,2,16,11698,24,0
59,57814,64299,2,19912,610,0.74,4,19,11805,48,1
40,18184,20915,2,1803,548,0.77,6,3,6150,48,1
54,26929,8403,4,3298,709,0.21,1,14,13013,24,0
38,28785,17949,0,10252,648,0.42,4,6,9478,12,0
57,48627,29257,2,22207,628,0.4,4,8,20330,12,0
63,20148,10658,3,7925,661,0.35,3,0,3201,12,0
23,19477,10326,2,3362,774,0.35,2,7,10142,36,0
54,45789,30313,0,25426,664,0.44,3,4,14653,48,0
38,12154,7579,0,5131,665,0.42,2,19,4729,36,0
48,23477,15850,3,9137,630,0.45,2,5,3484,48,0
37,14006,4290,4,3705,792,0.2,2,17,3767,60,0
64,76991,72156,0,27592,533,0.62,4,17,37022,12,1
43,22170,11021,1,1478,730,0.33,2,5,3742,12,0
22,42489,45069,0,4853,541,0.71,5,12,18054,60,1
32,32017,8782,3,7875,740,0.18,1,17,11093,12,0
37,55836,32098,4,22664,670,0.38,5,3,29230,12,1
57,17355,7323,0,2689,792,0.28,3,22,8344,48,0
60,17153,15030,4,4898,566,0.58,4,0,2045,24,1
24,34810,36035,2,9498,528,0.69,4,19,6670,60,1
54,51031,64419,4,7787,540,0.84,5,22,29788,24,1
44,56955,47856,1,4400,583,0.56,6,20,27016,60,1
59,32826,21506,2,3431,662,0.44,3,20,19680,12,0
21,12834,9547,2,5300,688,0.5,3,21,6329,36,0
28,22941,3796,3,7643,840,0.11,0,24,3572,12,0
50,19882,17855,3,2187,647,0.6,4,2,7252,12,1
58,39452,15509,1,23399,720,0.26,5,8,10459,48,0
64,43321,50424,1,15678,565,0.78,7,10,15889,48,1
47,47192,5279,2,13905,808,0.07,0,0,9716,12,0
24,21706,12653,3,8929,738,0.39,4,24,11373,12,0
24,40267,4119,2,23991,821,0.07,1,21,8650,60,0
30,20870,22315,3,2683,644,0.71,4,3,11818,12,1
53,19520,9433,2,10113,789,0.32,1,22,8048,24,0
49,16907,12091,2,10091,683,0.48,3,19,1865,36,0
27,55457,18619,4,17727,818,0.22,2,24,28757,36,0
31,18568,16215,4,8792,559,0.58,4,14,4064,36,1
45,40671,4746,0,20174,850,0.08,1,3,8922,36,0
52,23503,2556,0,13912,796,0.07,3,24,9068,12,0
64,21604,8500,3,4077,746,0.26,2,4,12099,36,0
32,34771,32113,4,17337,592,0.62,3,16,9992,60,1
30,24378,4097,2,9555,805,0.11,3,1,10246,24,0
53,15472,4534,2,1425,755,0.2,1,1,5460,12,0
46,35075,5150,1,19537,850,0.1,2,22,6416,12,0
63,24755,28691,2,10352,550,0.77,5,9,6787,24,1
61,15226,12484,0,865,695,0.55,5,18,8743,36,0
60,51912,55346,0,24341,535,0.71,5,4,27875,12,1
51,21622,9564,1,1754,692,0.29,2,22,4932,24,0
26,27825,35215,4,7043,482,0.84,5,24,9951,24,1
55,12559,8718,4,7518,692,0.46,2,11,4460,36,0
27,17035,19236,3,4606,582,0.75,4,2,4298,60,1
31,15368,6852,1,3397,704,0.3,3,22,5641,48,0
41,25215,7238,3,12113,850,0.19,2,21,13877,48,0
64,34888,30611,0,3661,660,0.58,5,20,8495,60,1
39,37244,9388,0,14042,767,0.17,2,11,18543,36,0
62,24579,5950,0,5501,786,0.16,1,22,5592,60,0
22,35251,16968,4,19917,698,0.32,1,7,14027,48,0
41,33241,24440,3,5139,600,0.49,2,23,7540,60,1
61,16310,20524,3,4262,529,0.84,6,16,6643,48,1
55,40413,18072,1,23543,763,0.3,1,7,4274,36,0
25,32305,21654,0,1891,659,0.45,2,5,11719,24,0
46,22357,15324,1,3913,643,0.46,5,11,4376,60,1
36,25418,32577,1,8701,491,0.85,6,5,5252,60,1
29,24142,18731,4,3062,652,0.52,6,6,12572,12,1
21,34052,12431,0,2028,782,0.24,2,9,17137,12,0
64,27203,7507,2,14678,822,0.18,1,19,9848,48,0
25,31866,20256,0,4797,688,0.42,3,20,17210,36,0
45,14313,9548,0,6277,729,0.44,4,23,6167,60,0
32,42261,35722,2,3853,627,0.56,5,18,10110,48,1
22,24199,12794,2,5747,643,0.35,2,19,5821,48,0
27,36374,27596,4,2030,607,0.51,6,15,17865,36,1
28,39141,36578,1,21431,686,0.62,7,8,19474,24,1
37,22844,19789,2,8802,669,0.58,3,1,4942,48,0
30,27718,4204,3,6249,824,0.1,0,9,3245,48,0
63,24297,23269,2,12299,648,0.64,5,22,3141,24,1
42,21960,10239,0,13046,794,0.31,2,21,2219,12,0
42,52868,26061,4,15152,711,0.33,1,12,12158,36,0
50,22746,15355,1,3238,708,0.45,2,13,10716,24,0
50,49791,33749,1,23558,632,0.45,2,8,10144,24,0
57,13771,4082,4,886,817,0.2,1,15,3532,24,0
44,32255,8959,3,15665,755,0.19,2,6,14077,60,0
25,19157,4973,4,8028,778,0.17,3,23,8414,12,0
37,13600,1896,3,4882,751,0.09,0,20,2331,24,0
62,39107,48316,0,6773,502,0.82,7,13,8808,60,1
26,39745,39216,3,16615,556,0.66,4,20,7952,12,1
54,50404,29845,1,25226,665,0.39,2,5,29596,60,0
59,12012,3161,0,3572,837,0.18,3,2,2297,24,0
58,24599,17562,2,2633,690,0.48,4,7,12809,60,0
55,32174,39030,4,1677,590,0.81,4,17,11677,24,1
26,18033,11295,3,2676,712,0.42,3,2,8514,48,0
50,68860,86182,1,6283,460,0.83,7,22,29994,48,1
61,23394,24574,0,3090,565,0.7,6,13,10125,60,1
62,20940,6387,2,6118,769,0.2,2,24,8124,36,0
54,33946,39484,4,5222,551,0.78,4,22,12041,48,1
44,28932,19884,0,8288,657,0.46,2,15,8082,24,0
52,12083,1417,1,1023,836,0.08,0,16,4161,60,0
21,23031,14039,0,8761,693,0.41,4,2,10395,60,0
49,17738,14722,2,3537,713,0.55,3,1,4796,12,0
50,25610,28210,2,10283,569,0.73,8,24,14402,48,1
55,27573,25305,4,3814,611,0.61,3,14,6611,48,1
52,36516,34406,3,20237,616,0.63,4,19,18864,48,1
64,27816,13035,3,3339,747,0.31,2,7,7208,12,0
23,28969,19177,1,14952,693,0.44,3,13,17078,36,0
27,43861,7722,0,4069,766,0.12,0,15,9989,60,0
34,46686,24862,0,20144,716,0.36,6,3,18836,24,0
25,13781,7406,1,5144,762,0.36,5,5,4851,60,0
60,28766,26686,0,10794,597,0.62,4,23,10601,60,1
59,20200,12868,1,1376,651,0.42,5,23,7419,48,0
48,20090,3503,1,11805,840,0.12,2,7,8396,12,0
56,15649,9696,1,4759,690,0.41,2,5,7492,36,0
43,41509,9098,4,12291,850,0.15,1,10,13909,48,0
41,26682,4169,2,6131,850,0.1,1,4,11290,60,0
53,25243,24587,1,4200,507,0.65,5,10,6422,12,1
40,63910,29302,0,3896,712,0.31,1,10,22432,36,0
62,58542,11837,4,24075,810,0.13,2,14,24258,48,0
56,18778,17689,3,8548,660,0.63,4,13,5034,24,1
57,37419,5002,0,15848,836,0.09,2,13,19391,12,0
62,22903,8553,2,1187,733,0.25,3,19,13041,12,0
55,27506,9394,2,14049,737,0.23,2,19,11562,24,0
22,14273,16846,1,3931,542,0.79,5,8,5184,60,1
63,23030,16162,1,4719,678,0.47,4,12,5730,36,0
57,47761,49753,0,5747,584,0.69,7,3,10693,24,1
49,22360,4896,2,4680,840,0.15,1,22,11325,48,0
47,23495,25063,2,4206,559,0.71,5,15,8309,60,1
54,15260,5816,2,8735,768,0.25,1,17,7633,60,0
25,16242,8583,0,5601,655,0.35,2,16,4139,48,0
34,27986,6747,4,6742,750,0.16,2,17,10628,48,0
27,17088,16969,3,7342,610,0.66,3,10,4458,12,1
35,31348,4468,1,6315,849,0.1,2,12,12685,48,0
42,17353,9203,2,5204,626,0.35,3,12,7532,48,0
22,30469,30198,3,4681,589,0.66,3,15,7851,12,1
32,63651,45937,2,21254,687,0.48,4,1,33150,60,0
60,15622,10992,1,2868,556,0.47,4,17,8425,12,1
61,15219,13122,1,6946,652,0.57,5,6,6987,60,1
31,34543,41949,2,5178,512,0.81,5,23,4367,48,1
41,26294,33481,1,14105,496,0.85,8,15,9447,48,1
41,34307,31279,1,16951,584,0.61,3,16,4320,12,1
45,65428,31363,0,25718,739,0.32,1,12,30622,12,0
64,16461,7725,0,3817,668,0.31,1,23,2331,48,0
33,17164,17186,4,9135,540,0.67,7,12,2657,12,1
27,29605,36740,3,11720,563,0.83,4,6,15521,24,1
52,16911,20869,1,10050,462,0.82,4,7,3406,24,1
62,44485,51629,4,18983,486,0.77,5,16,18962,24,1
56,25727,31876,0,3299,514,0.83,5,8,7955,24,1
26,18157,4132,0,10407,792,0.15,3,14,10320,12,0
49,19464,22928,0,5816,459,0.79,5,10,5293,36,1
47,16786,9385,2,5737,655,0.37,3,2,2801,24,0
47,31537,34543,0,18319,541,0.73,5,13,9957,60,1
42,34184,16339,4,5534,722,0.32,1,10,14147,36,0
35,42224,22635,1,15799,628,0.36,3,4,18384,36,0
31,61773,35695,3,32788,787,0.39,2,8,7435,60,0
46,10536,2590,0,5060,785,0.16,1,1,5737,48,0
49,14900,12546,0,6385,622,0.56,4,9,4074,24,0
34,21875,9020,4,10174,733,0.27,3,6,5144,24,0
56,18157,7540,0,1771,697,0.28,2,15,8760,24,0
34,27345,14603,2,14276,678,0.36,3,3,10130,12,0
60,33873,5317,4,19941,784,0.1,0,11,6874,36,0
24,46891,24766,2,22037,749,0.35,3,12,21056,36,0
45,28722,16061,4,15850,679,0.37,3,10,5319,48,0
34,54444,7793,4,16373,850,0.1,2,14,21470,24,0
34,22239,12052,4,9445,706,0.36,4,21,11321,24,0
61,28824,31727,1,2513,546,0.73,6,21,15959,36,1
29,13346,6355,0,3344,772,0.32,2,1,3164,48,0
31,47289,53493,0,23076,486,0.75,4,24,4897,60,1
48,36493,20048,0,16993,749,0.37,3,3,12450,48,0
33,31897,32728,1,13096,644,0.68,7,3,19109,12,1
61,34287,37361,1,14368,544,0.73,6,11,9379,60,1
23,26333,25675,1,6301,563,0.65,3,3,11309,60,1
53,22004,24175,1,6518,638,0.73,5,7,9160,12,1
28,24537,3090,4,6005,745,0.08,1,11,9702,12,0
58,32285,19643,3,17791,780,0.41,4,13,17275,24,0
36,17851,16213,2,6422,560,0.61,4,16,7015,36,1
57,34440,31574,3,12666,588,0.61,4,13,11194,24,1
21,19125,19915,2,7645,647,0.69,5,16,3015,24,1
53,48646,6453,0,23661,819,0.09,0,9,5889,36,0
59,44701,38172,2,17621,667,0.57,4,22,18802,36,1
46,31541,40478,1,10001,389,0.86,7,6,16820,60,1
58,47896,15952,4,21500,758,0.22,1,21,13020,36,0
43,23613,23414,2,4796,603,0.66,4,1,9831,24,1
36,27136,34978,3,14642,466,0.86,6,5,15250,48,1
61,35271,39151,0,18890,505,0.74,4,6,4512,24,1
21,24164,18960,0,4135,694,0.52,6,13,2454,12,1
42,12299,12287,0,1540,594,0.67,3,14,5706,24,1
55,68284,23836,1,11631,829,0.23,2,5,31540,12,0
61,45864,5139,1,5941,850,0.07,2,2,10794,60,0
30,13235,16350,2,7487,545,0.82,5,16,6396,12,1
58,17126,9864,0,4740,630,0.38,2,5,4332,60,0
26,24887,30616,4,12096,582,0.82,4,6,2911,60,1
60,24781,15456,0,6202,704,0.42,4,12,7964,12,0
62,32785,28694,0,6452,611,0.58,3,1,17026,36,1
36,14167,1937,1,735,840,0.09,1,3,3980,60,0
43,14621,15462,4,1337,541,0.71,4,3,7984,48,1
25,17261,18975,3,6848,515,0.73,5,19,9545,24,1
22,9877,11643,0,815,501,0.79,4,15,3224,60,1
28,98250,102394,2,41184,507,0.69,5,18,37097,24,1
56,17240,13639,4,7992,619,0.53,4,14,7641,36,1
59,45253,44823,1,11731,561,0.66,4,5,23637,36,1
63,26647,14890,0,13077,693,0.37,3,10,8006,12,0
22,32163,12355,0,16762,769,0.26,2,1,15776,12,0
29,47401,52707,4,19537,549,0.74,4,24,9498,24,1
60,29742,5269,1,16178,799,0.12,0,15,7922,36,0
26,32282,6441,1,2066,816,0.13,0,1,9695,36,0
59,22025,11171,2,3732,717,0.34,2,7,10724,24,0
54,22555,23936,0,6515,657,0.71,7,23,9582,48,1
26,19071,3185,1,8601,850,0.11,2,4,7178,12,0
54,16657,2804,2,8488,845,0.11,1,17,8335,60,0
49,20545,17219,2,2716,627,0.56,3,9,5809,48,0
41,19426,2589,3,7353,836,0.09,2,23,10458,12,0
26,39085,25823,1,6596,677,0.44,3,19,14104,12,0
46,44106,14993,4,11057,780,0.23,3,24,11618,48,0
55,20069,16037,1,11357,573,0.53,3,22,2537,12,1
55,45655,39102,2,26539,603,0.57,5,11,11773,24,1
59,38981,35382,4,15695,625,0.61,7,0,13725,60,1
45,64102,19299,2,5093,740,0.2,1,1,24602,24,0
21,60671,26957,0,35345,691,0.3,3,7,32634,24,0
41,23045,29771,2,4271,521,0.86,5,13,7239,24,1
24,44956,30844,4,11913,675,0.46,4,0,16291,48,1
57,45701,59137,1,23234,455,0.86,6,19,23254,12,1
30,23685,10951,2,2312,762,0.31,1,11,14188,36,0
51,18394,18388,0,4494,576,0.67,5,23,4457,12,1
44,29762,4655,0,2548,795,0.1,0,13,7558,24,0
40,17245,5394,0,8157,796,0.21,1,2,8603,36,0
22,24391,5303,4,5925,816,0.14,4,24,4044,24,0
61,30857,27540,2,2741,626,0.6,4,5,10975,12,1
32,22784,12567,2,3848,740,0.37,4,14,3604,36,0
49,10599,10953,4,3301,597,0.69,6,6,6256,24,1
61,20292,16927,1,12162,643,0.56,6,23,6698,12,1
60,31270,32784,2,11828,666,0.7,6,0,5796,12,1
